Date,IBM.N,MSFT.O,SPG.N,PSA.N,AVB.N,EQR.N,WELL.N,WY.N,VTR.N,O.N,ESS.N,JBHT.O,ALK.N,CSX.O,LUV.N,FDX.N,ESV.N,HP.N,NE.N,OII.N,BCS.N,BAC.N,JPM.N,WFC.N,C.N,USB.N,BBT.N,BBY.N,HD.N,LOW.N,CVS.N,TJX.N,COST.O,TXN.O,MU.O,INTC.O,ADI.O,QCOM.O,AMAT.O,AEP.N,AES.N,ARTNA.O,ATO.N,AVA.N,AWR.N,BKH.N,CDZI.O,XOM.N,CVX.N,COP.N,EOG.N,OXY.N,SLB.N,HAL.N,APC.N,AXP.N,PNC.N,CB.N,SCHW.N,MS.N,AIG.N,SPGI.N,COF.N,PGR.N,MMC.N,AON.N,AFL.N,TRV.N,ALL.N,STT.N,STI.N,TROW.O,MTB.N,KEY.N,RF.N,FITB.O,DE.N,DHR.N,DOV.N,EFX.N,EMR.N,ETN.N,FLS.N,GD.N,GE.N,GWW.N,HON.N,IR.N,ITW.N,JCI.N,ORCL.N,ADBE.O,ADP.O,INTU.O,MU.O,HPQ.N,FISV.O,ADI.O,ADSK.O,TSS.N,AMD.O,PAYX.O,LRCX.O,MSI.N,XLNX.O,CA.O,HD.N,MCD.N,NKE.N,LOW.N,SBUX.O,TJX.N,TGT.N,ROST.O,F.N,VFC.N,CCL.N,RCL.N,AZO.N,DHI.N,TIF.N,LEN.N,KSS.N,HAS.O,TSCO.O,PVH.N,PG.N,KO.N,PEP.O,WMT.N,MO.N,SYY.N,ABMD.O,ABT.N,AGN.N,AMGN.O,BAX.N,BDX.N,BIIB.O,BMY.N,BSX.N,CAH.N,CELG.O
2007-06-14,78.5677,23.5069,65.2377,56.4124,82.8415,26.4393,22.1137,8.6798,21.9404,18.9585,81.4408,25.8729,6.3607,11.8960,13.8038,102.8256,49.1037,27.0427,37.5726,22.2795,43.1361,41.4529,38.0661,26.6580,473.0465,25.3430,28.3240,35.8598,28.1927,25.8592,31.5571,12.3504,42.0403,28.3836,12.2300,16.4839,27.4317,32.8428,15.5749,28.1686,15.7118,12.3593,20.0938,14.3259,12.7047,25.9726,23.2800,61.7592,53.9918,53.7079,37.1874,40.5612,68.6114,31.1956,48.4644,52.1596,56.6473,47.8947,17.8710,74.5255,1290.6451,53.2685,66.9807,16.3112,23.0540,36.6200,20.0118,40.8471,46.3860,57.7967,70.5059,38.3510,77.6550,27.5579,26.3424,31.9776,46.7645,26.7393,27.7143,39.1312,33.7395,33.0041,20.7540,61.7267,25.0468,72.5145,43.8097,34.4201,42.0434,48.9182,17.5397,43.9600,31.7690,27.6556,12.2300,16.6194,14.4250,27.4317,45.2900,23.5646,13.7800,26.5325,50.0672,106.4473,20.9576,19.7897,28.1927,36.5601,11.4863,25.8592,12.0620,12.3504,48.3799,6.9069,6.4810,17.4485,36.7738,36.2061,136.6100,18.2673,39.5939,37.2239,56.1417,23.0422,12.1916,58.3055,44.2834,18.2004,48.2722,37.5850,39.5047,22.6414,11.2200,19.3158,31.0159,50.0182,24.7631,62.0138,51.2100,19.4173,16.4900,55.4193,29.7850
2007-06-15,79.5058,23.4838,65.8823,57.2535,84.0157,26.5181,22.2483,8.7063,22.2544,19.4819,81.8254,26.0138,6.2609,11.9251,13.7001,103.3733,49.4267,27.4638,37.9467,22.4383,43.6008,41.4529,38.2476,26.7174,475.7788,25.4774,28.3580,35.8448,28.3120,25.9002,31.8705,12.3461,42.2891,28.5618,12.5800,17.2005,27.5708,32.8505,15.9197,28.8099,16.0610,12.5109,20.2863,14.5107,13.1434,26.2301,23.1000,62.6116,54.5427,54.5893,37.4105,40.9618,68.9127,31.2902,49.4563,52.6800,56.9079,48.0642,18.2306,73.8412,1294.2134,54.0991,67.2555,15.7169,23.5599,36.7586,19.9890,40.6736,46.2804,58.6959,71.3830,39.2998,77.6050,27.7658,26.5890,32.1279,47.1635,26.9939,27.7924,38.9025,33.9346,33.1485,20.8404,61.8887,25.2588,72.6197,44.2836,34.3610,41.8845,49.3786,17.7362,42.7500,31.9248,27.5909,12.5800,16.6340,14.6250,27.5708,45.0000,23.5260,13.6300,26.6182,50.5928,106.9134,20.9729,19.8051,28.3120,36.5041,11.4306,25.9002,12.1319,12.3461,48.3420,6.9269,6.6755,17.5290,36.7220,36.1804,137.3900,18.2673,39.6180,37.2150,55.3131,22.9473,12.2947,59.0655,44.3899,18.2962,48.1206,37.6308,39.6168,23.2831,11.9100,19.5048,31.1134,50.7054,25.1058,62.1279,51.3300,20.0227,16.3800,55.1748,30.0400
2007-06-18,79.6874,23.4992,64.2808,56.9777,82.2835,26.1972,21.9629,8.6511,21.7194,19.0986,80.4556,25.6879,6.2678,11.8377,13.6718,102.0274,49.0722,27.7289,38.2292,22.5706,43.6745,41.3122,38.1493,26.8436,475.6025,25.5372,28.3716,36.0249,28.3195,25.9823,31.6249,12.2126,42.2212,29.0577,12.5500,17.1509,27.5928,32.6194,15.9037,28.2496,15.8427,12.5241,20.1668,14.3196,13.0691,26.1786,23.1400,62.9175,54.6870,54.7045,37.3036,41.0101,69.6051,30.9031,50.4207,52.1596,57.1456,47.9101,18.2223,73.8579,1293.4997,54.1600,68.1717,15.5584,23.6640,36.9751,19.9890,40.2889,46.4614,59.0405,71.2329,39.2704,77.5550,27.8505,26.5042,32.1429,47.2681,27.1504,27.4174,38.8762,34.1437,33.0358,20.8548,61.3566,25.2257,73.4857,43.4862,35.9295,41.8542,49.0477,17.6737,42.6700,31.7365,27.1654,12.5500,16.6995,14.6850,27.5928,45.5000,23.7190,13.5100,26.4468,50.3206,105.6316,20.9729,19.6748,28.3195,36.6650,11.4756,25.9823,12.0839,12.2126,48.4860,6.9825,6.6232,17.5122,36.6851,35.5211,139.3100,18.1818,39.3925,36.7070,54.8640,22.6188,12.4530,58.4517,43.8223,18.3601,48.0557,37.4553,39.3309,23.7156,11.7700,19.4406,31.2888,50.3446,25.0711,61.4271,51.6300,19.7298,16.3500,55.2222,29.3950
2007-06-19,80.5725,23.4607,64.9520,57.0053,83.3151,26.2591,22.0975,8.6172,21.9229,19.2755,81.3126,25.4149,6.4652,11.9383,13.8509,100.3009,49.1904,27.7601,38.6789,22.9279,43.8884,41.8419,38.4670,27.0219,478.2467,25.6790,28.6094,33.9014,28.5508,25.9249,31.7773,12.1351,42.4700,28.6470,12.4400,17.1012,27.4830,32.8968,15.8636,28.3741,15.8136,12.5241,20.2066,14.3004,13.1286,26.1464,23.1500,62.5387,54.6214,54.3927,36.9272,40.8168,69.8658,31.1440,50.8156,52.1678,57.2682,48.1952,18.0634,73.2737,1295.4623,54.4877,67.9968,15.7169,24.0360,37.0791,20.1103,40.2059,46.8761,59.2086,71.5569,39.2557,78.0617,27.8813,26.4965,32.3608,47.1170,27.3359,27.5685,39.1312,34.2203,33.1591,20.8375,61.9735,26.0341,73.5828,43.5314,36.0870,41.9299,48.3427,17.7541,42.4800,31.7560,27.2024,12.4400,16.7031,14.7125,27.4830,46.5000,23.7422,13.5700,26.5523,50.0391,105.3403,20.5766,19.7055,28.5508,36.7210,11.6617,25.9249,12.0533,12.1351,47.9782,6.9469,6.4735,17.5815,36.7220,35.5896,139.2000,18.1818,40.1336,37.1437,54.9956,22.7575,12.0746,58.8025,43.8578,18.2288,47.4856,37.2265,38.9722,23.6249,11.8200,19.4905,31.5129,49.9323,25.1405,61.3945,51.8500,20.5565,16.3200,55.6718,29.4100
2007-06-20,80.1943,23.1141,63.6495,55.3852,79.7598,25.7807,21.4783,8.5609,21.4112,18.5974,79.1802,24.9218,6.5441,11.6789,14.0205,101.9160,47.5756,27.4404,38.0661,22.7735,43.3058,41.3701,37.4155,26.5020,471.0193,25.3580,28.3920,33.7063,29.8638,25.9823,31.3708,11.8767,42.4851,28.4766,12.7200,16.9877,27.1608,33.1896,15.7433,27.3716,15.3917,12.4582,20.0009,14.1156,12.7456,25.3354,22.9400,60.3385,53.0999,53.0164,35.6862,39.4424,69.0431,30.2751,49.4288,51.2591,56.2640,47.8638,17.6034,72.8731,1284.9359,52.7885,67.0223,15.5452,23.7310,36.7066,19.9473,39.6779,46.0919,58.3009,70.3241,38.8646,76.8200,27.4347,26.3116,31.8423,47.0666,27.0849,27.3549,38.6035,33.4817,33.1344,20.4228,61.2949,25.8883,73.3886,42.5384,36.4479,41.9375,46.9327,17.4415,41.3700,31.4313,27.1284,12.7200,16.3902,14.5075,27.1608,46.6400,23.5333,13.6400,26.5128,49.5980,104.3498,20.6376,20.0047,29.8638,35.9163,11.4756,25.9823,11.9353,11.8767,48.6906,6.9736,6.6306,17.3642,36.4856,35.8978,137.7200,17.9679,40.3108,36.5020,54.6084,22.4729,12.0930,58.3055,43.9429,18.2643,47.2835,37.0587,38.2714,23.5551,11.7600,19.3479,31.4057,49.5629,24.7414,61.0767,51.3700,20.3287,16.0100,55.3326,28.7200
2007-06-21,80.6482,23.2758,63.6960,54.7924,78.8775,25.7919,21.5106,8.6586,21.3240,18.6416,79.6188,25.0891,6.5789,12.0071,14.0205,102.9556,48.8044,28.1032,38.8261,23.4087,42.9223,41.2956,37.7030,26.4648,472.9583,25.2385,28.4327,33.3386,29.8041,26.1875,31.4386,11.8854,43.1184,29.0422,13.2400,17.2360,28.2079,33.5672,16.1683,27.6892,15.1808,12.3989,19.9610,14.0328,12.7270,25.3933,22.2600,61.4167,54.3328,54.0130,36.6715,40.4162,69.8577,30.8859,50.3472,51.7631,56.0341,47.7945,17.8627,72.8481,1285.4711,53.3066,67.3805,15.5188,23.9318,36.7066,20.1596,40.0174,46.4387,58.3430,70.2609,39.0786,77.4409,27.3808,26.2807,31.7746,48.1513,27.3359,27.3132,38.9641,33.5165,33.1168,20.6705,60.8476,25.8950,74.8939,42.4106,36.7432,42.2552,47.8679,17.5754,41.5300,31.7170,27.6926,13.2400,16.5576,14.5400,28.2079,47.1700,23.4249,14.7200,26.5062,50.6772,105.7481,21.1786,20.0738,29.8041,35.7344,11.4649,26.1875,11.4723,11.8854,48.8042,6.9691,6.6681,17.2987,35.7026,35.4698,137.0000,18.1304,40.6411,35.9050,55.2666,23.0860,11.9783,57.4091,43.9003,18.4771,47.5433,36.9062,38.4452,23.5621,11.2200,19.1768,32.0391,49.1936,24.6330,61.1500,52.0000,20.8429,16.0100,55.7980,28.9550
2007-06-22,79.0141,22.7136,63.0979,54.4959,78.5142,25.9664,21.2791,8.5493,21.0855,18.6711,80.0710,24.7192,6.4814,11.8536,14.1807,102.0645,49.5055,28.1578,39.2957,23.4219,42.0668,40.5176,36.8557,26.0117,461.9409,24.9547,27.9572,33.6087,29.3640,25.4816,30.9558,11.7734,43.1034,28.7555,12.8300,16.8174,27.1608,33.1279,16.2405,27.0790,15.6536,12.4252,19.8017,13.8416,12.6861,25.1165,21.2100,60.1199,53.4803,53.3825,35.6118,40.6096,72.6598,30.7310,49.6216,51.0444,55.1679,48.1567,17.2689,70.6031,1271.1980,52.4456,66.6558,15.3933,23.4037,36.2303,19.9663,39.5120,46.1296,57.4185,69.0597,38.2817,76.3134,26.9420,25.8337,31.0757,47.7833,26.9576,26.9851,38.6563,33.2657,32.7364,20.4372,60.1689,25.5212,74.4083,41.8840,36.5726,41.7029,49.2203,17.3165,40.8400,31.4313,27.6001,12.8300,16.4411,14.2375,27.1608,46.6600,22.7284,14.5700,26.1699,49.8420,104.2333,20.5766,19.7669,29.3640,35.2796,11.3301,25.4816,11.1577,11.7734,48.7057,6.9558,6.8327,17.2031,36.4339,36.1889,137.0900,17.8311,40.2625,35.4059,54.4071,22.8451,12.1526,58.3640,43.2973,18.3104,46.8072,36.4791,38.2322,23.4854,10.9900,18.8418,31.4544,48.0683,24.1515,61.2723,51.5800,20.4393,15.7800,54.9145,28.2000
2007-06-25,79.5134,22.7136,61.6691,53.5032,77.6318,25.6794,20.9883,8.4867,20.7018,18.4205,79.2612,25.0187,6.3839,11.8086,14.1335,103.5682,48.3397,28.0876,38.3764,23.0470,41.8898,40.4348,36.5834,26.0563,455.5948,24.9323,27.8688,33.8188,29.2297,25.6293,30.7525,11.5839,43.1260,28.7245,12.6500,16.6613,27.2852,32.7735,15.9438,27.5709,15.8573,12.3593,19.7884,13.7651,12.6787,24.8526,20.9500,60.0106,54.3984,52.9079,34.5939,39.8706,70.9981,30.1632,48.4920,51.0526,54.7463,48.0796,17.1937,70.5531,1268.7002,51.4246,66.1311,15.4726,23.2251,36.1263,19.6745,39.6251,46.0844,57.3008,68.6646,37.6545,76.1992,26.8188,25.6257,30.8352,47.5664,26.9648,26.6049,38.7002,33.1751,32.4829,20.1804,60.5931,25.5012,75.4685,41.8840,36.0738,41.5213,48.4290,17.3968,40.3400,31.2559,27.6371,12.6500,16.3538,14.0325,27.2852,46.9100,22.7439,14.2800,25.9919,49.1757,103.8254,20.3327,19.7899,29.2297,35.8953,11.5141,25.6293,11.2101,11.5839,48.6224,6.8803,6.7579,17.1282,35.8208,36.5228,137.0400,17.5917,41.8172,34.5326,53.9192,23.2246,11.9233,57.9548,43.3328,18.3636,46.6556,36.4715,38.5405,23.2831,11.0000,19.2659,31.4739,47.9824,23.8826,60.4818,51.7500,20.5435,15.4800,54.8672,28.1250
2007-06-26,79.6874,22.7367,61.6093,53.4619,76.5614,25.4655,21.1122,8.3116,20.4924,18.4205,78.5122,24.7633,6.2493,11.6075,13.7943,103.6703,47.5756,27.1753,38.0382,22.5927,41.7275,40.3934,36.7649,26.0415,450.8352,25.0145,27.8417,33.7588,29.2073,25.5472,30.3714,11.5365,43.2240,28.7013,12.4500,16.5903,27.2706,33.0124,15.8235,27.3716,15.9009,12.3329,19.5030,13.6504,12.6861,25.1487,21.5600,59.6099,54.2345,51.3893,33.7713,38.5998,70.2894,29.6212,47.0501,50.6643,54.6390,47.8947,17.1100,70.1942,1265.6672,51.7065,65.6397,15.3735,23.0466,36.2563,19.6290,39.9193,45.9713,56.9478,68.2853,38.1341,76.5060,26.8804,25.6950,30.7000,46.7064,26.9212,26.6518,38.9993,33.1960,32.2997,20.1313,60.1458,25.3744,75.4199,42.1322,35.4832,40.9690,48.1412,17.1111,39.8400,31.2170,27.7944,12.4500,16.2446,14.2175,27.2706,47.1400,22.9529,14.1800,26.2292,48.1434,103.6506,20.2336,19.6671,29.2073,36.2102,11.5162,25.5472,11.2582,11.5365,47.6751,6.8359,6.7055,17.0795,36.0129,36.1461,136.0000,17.2496,41.9542,33.4632,52.7964,22.9254,11.9829,56.3471,43.4108,18.4275,46.6629,36.5859,39.0338,23.1157,11.1900,19.2374,31.3180,47.3296,23.6267,60.2211,52.3600,20.6281,15.4700,54.7647,28.6300
2007-06-27,79.7630,23.0062,63.9352,54.8820,79.3256,26.0959,21.6829,8.3498,21.0507,18.9438,80.8249,25.8729,6.2586,11.9251,13.9734,103.5868,48.5051,27.8303,38.7425,23.1088,41.6759,40.7162,37.2491,26.2420,456.6525,25.2261,28.1338,35.0194,29.6624,25.6539,30.9727,11.7217,44.0156,29.2747,12.6600,16.8812,27.8930,33.4593,16.3207,27.8012,16.0028,12.5241,19.8548,13.7779,13.2736,25.5800,22.7000,60.8193,55.0149,52.3791,34.3290,39.2352,70.8433,29.9481,47.9042,50.8296,55.1985,47.9488,17.2773,71.2040,1259.6011,51.9656,65.6314,15.3141,22.8160,36.4814,19.8147,39.9268,45.6847,57.9512,68.5381,38.3776,77.3481,26.9882,25.8723,30.8215,47.2662,27.0886,26.7247,39.0784,32.9451,32.2751,20.2035,60.4851,25.4011,75.5413,42.3579,35.8835,41.6602,48.6448,17.5844,40.4700,31.3988,28.0719,12.6600,16.4448,14.2975,27.8930,47.7200,23.1231,14.5800,26.5259,48.6877,103.8254,20.6909,19.7899,29.6624,35.9233,12.4727,25.6539,11.4155,11.7217,48.3117,6.8803,6.9450,17.3211,35.8282,36.5485,137.1900,17.5403,42.7597,33.7394,55.1350,22.8524,12.1434,58.4030,43.5811,18.6013,47.0309,36.9596,39.3534,23.0738,11.2800,19.2374,31.4349,47.6732,24.3684,60.0173,53.5700,20.8624,15.4600,55.5153,29.3350
2007-06-28,80.1564,22.9754,62.7390,53.8548,78.1036,25.6737,21.6291,8.3986,20.9692,18.6858,79.8386,26.1811,6.5952,11.8880,14.0676,104.3015,47.6308,27.3702,38.1178,23.0073,41.2039,40.6334,37.0373,26.2049,456.6525,25.0901,27.9368,34.9969,29.4833,25.2353,30.9558,11.8251,43.8950,29.2437,12.4100,16.9735,27.6367,33.4901,16.0160,27.7390,15.7409,12.5307,19.8814,13.6887,13.3479,25.6958,22.5900,60.9068,55.2051,52.0266,33.6737,39.5598,69.6866,29.6986,47.3348,50.5735,55.3212,47.7476,17.2020,70.8368,1256.9249,52.3085,66.3560,15.6971,22.9052,36.5940,19.7010,40.2889,46.2955,58.2379,68.6093,38.8498,77.3053,26.9035,25.8569,30.5785,46.4148,27.2924,26.5632,39.0521,32.9800,32.6061,20.5180,60.9247,25.4411,75.2095,42.4106,35.9360,41.3564,48.7599,17.7273,40.4200,31.4378,28.1273,12.4100,16.2337,14.3125,27.6367,47.7700,22.9529,14.4900,25.8995,47.9369,103.8837,20.5385,19.6901,29.4833,35.5805,12.4727,25.2353,11.5553,11.8251,48.1222,6.8603,7.1021,17.2106,35.8577,36.9766,136.9200,17.2667,42.3328,33.0889,55.2202,23.0422,12.0746,58.3835,43.5314,18.6687,47.0886,36.7689,39.1964,22.9832,11.0200,19.1483,31.9514,47.5100,24.4074,60.0744,53.5500,20.5890,15.5000,55.8156,28.9050
2007-06-29,79.6269,22.6982,61.8286,52.9586,77.6853,25.6850,21.7314,8.3753,21.0797,18.5679,79.1108,25.8200,6.4675,11.9304,14.0487,103.0020,48.0561,27.6198,38.8062,23.2190,41.1449,40.4679,36.6515,26.1232,452.0692,24.9011,27.6378,35.0194,29.3565,25.1942,30.8711,11.8423,44.1212,29.1585,12.5300,16.8457,27.5635,33.4362,15.9358,28.0441,15.9155,12.6032,19.9544,13.7333,13.2252,25.5864,22.4700,61.1107,55.2444,53.2198,33.9572,39.9742,69.1897,29.6814,47.7481,50.5404,54.8689,48.3900,17.1602,70.0023,1249.4316,51.8742,65.3316,15.8028,22.9722,36.9059,19.4812,40.3568,46.3784,57.6730,67.7558,38.2891,76.2848,26.4338,25.5100,30.1988,46.9435,27.4743,26.6414,39.0697,32.6107,32.7540,20.6623,60.3231,25.5479,75.3066,42.3353,35.9754,41.1589,48.6160,17.6022,40.1500,31.4767,27.8221,12.5300,16.2373,14.2000,27.5635,47.0800,22.8368,14.3000,25.7941,48.2372,103.1263,20.4013,19.8206,29.3565,35.5175,12.4727,25.1942,11.4635,11.8423,48.1980,6.8425,7.0497,17.1526,36.0276,36.7968,136.6200,17.0443,42.7436,32.5809,55.0034,22.9254,11.9347,59.0168,43.4108,18.5552,46.8000,36.6927,39.3197,23.0111,10.7800,19.0877,31.6980,47.4928,24.4378,60.7100,53.5000,20.5435,15.3400,55.8156,28.6650
2007-07-02,79.4453,22.9061,64.1412,54.5787,79.9398,25.9439,22.3775,8.4909,21.8938,19.2018,80.4168,26.7359,6.6091,12.2744,14.0770,102.8349,49.6157,27.9784,39.4827,23.3955,41.5727,40.8238,37.1810,26.3757,455.1541,25.0825,28.1406,35.2220,29.3714,25.2106,30.9473,11.8509,45.4255,29.4917,12.4800,17.2218,28.1274,33.8523,16.1764,28.5360,16.4028,12.5241,20.1336,13.8225,13.3145,26.1850,21.6000,61.7956,55.8412,54.2435,34.4545,40.5543,70.6559,30.0686,47.6562,51.0444,56.0724,49.3575,18.3979,59.5286,1252.4646,51.8056,65.5897,15.5320,23.1284,36.9232,19.7465,41.0961,46.5518,57.9259,68.8147,39.2852,77.4551,27.0190,26.1189,30.6544,48.0166,27.8601,27.1882,39.5798,33.0775,33.3352,21.1789,60.3000,25.5346,76.2859,42.9371,36.4742,42.2374,19.1932,17.7898,40.1600,31.6456,27.3874,12.4800,16.4448,14.2025,28.1274,47.2900,22.8987,14.3600,25.9589,48.4906,103.9420,20.5537,19.8513,29.3714,35.9513,12.4962,25.2106,11.3805,11.8509,48.3799,6.8336,7.2144,17.2837,35.4440,36.4372,137.7800,16.8904,43.6056,31.7611,54.3684,23.5823,11.8958,57.8768,43.8010,18.6438,47.1247,36.8604,39.7458,23.2482,10.5100,19.3622,32.2242,47.4499,25.0711,61.1500,53.8100,20.7257,15.4800,55.3415,28.9400
2007-07-03,80.6331,23.1218,63.2773,54.6338,79.9398,25.8595,22.3883,8.5609,21.8706,19.0323,80.1583,27.0881,6.6648,12.3088,14.2466,103.0298,50.1592,27.9395,39.5106,23.4440,41.5284,41.0142,37.6155,26.5020,457.0932,25.3168,28.3988,35.2970,29.2446,25.2763,30.9473,11.8767,45.2974,29.6001,12.6900,17.4489,27.9297,33.7984,16.2084,28.6543,16.3665,12.7218,20.2598,13.7779,13.3145,26.1078,21.4800,62.1890,56.6150,54.6571,34.7101,40.6096,71.5927,29.9911,48.0328,51.6903,56.3867,49.5123,18.4815,61.1059,1256.7465,51.2493,65.7480,15.7829,23.4652,36.7846,19.8033,41.4959,46.8157,59.3171,69.0597,39.5066,77.9261,27.0575,26.2576,30.8746,47.5228,28.0566,26.9903,39.7997,33.3145,33.2471,21.2943,60.7490,25.8282,75.4604,43.0274,36.5857,42.3286,19.1069,17.9237,40.7100,31.7430,27.5169,12.6900,16.5867,14.2475,27.9297,46.1000,23.4327,14.3600,25.6951,48.5094,104.1750,20.3480,19.8436,29.2446,35.9653,12.6203,25.2763,11.5159,11.8767,47.9403,6.8470,7.0497,17.3623,35.2150,36.4543,138.4700,16.8733,43.1786,31.3779,53.9812,23.4874,11.8797,57.8184,43.8365,18.7644,47.3340,36.9672,39.7962,23.2552,10.3900,19.3622,32.1560,47.4069,25.0277,61.1663,54.5500,20.8636,15.6800,55.2150,28.9950
2007-07-04,80.6331,23.1218,63.2773,54.6338,79.9398,25.8595,22.3883,8.5609,21.8706,19.0323,80.1583,27.0881,6.6648,12.3088,14.2466,103.0298,50.1592,27.9395,39.5106,23.4440,41.5284,41.0142,37.6155,26.5020,457.0932,25.3168,28.3988,35.2970,29.2446,25.2763,30.9473,11.8767,45.2974,29.6001,12.6900,17.4489,27.9297,33.7984,16.2084,28.6543,16.3665,12.7218,20.2598,13.7779,13.3145,26.1078,21.4800,62.1890,56.6150,54.6571,34.7101,40.6096,71.5927,29.9911,48.0328,51.6903,56.3867,49.5123,18.4815,61.1059,1256.7465,51.2493,65.7480,15.7829,23.4652,36.7846,19.8033,41.4959,46.8157,59.3171,69.0597,39.5066,77.9261,27.0575,26.2576,30.8746,47.5228,28.0566,26.9903,39.7997,33.3145,33.2471,21.2943,60.7490,25.8282,75.4604,43.0274,36.5857,42.3286,19.1069,17.9237,40.7100,31.7430,27.5169,12.6900,16.5867,14.2475,27.9297,46.1000,23.4327,14.3600,25.6951,48.5094,104.1750,20.3480,19.8436,29.2446,35.9653,12.6203,25.2763,11.5159,11.8767,47.9403,6.8470,7.0497,17.3623,35.2150,36.4543,138.4700,16.8733,43.1786,31.3779,53.9812,23.4874,11.8797,57.8184,43.8365,18.7644,47.3340,36.9672,39.7962,23.2552,10.3900,19.3622,32.1560,47.4069,25.0277,61.1663,54.5500,20.8636,15.6800,55.2150,28.9950
2007-07-05,81.7452,23.0987,64.2542,55.3646,81.6846,26.1072,22.5229,8.5875,22.3765,19.2608,81.7024,26.8592,6.6137,12.2030,14.4916,102.4544,50.5688,27.7601,39.8766,23.2940,42.3101,40.8652,37.1962,26.2346,453.9201,25.2261,28.0047,35.8673,29.7146,25.2681,30.9473,12.0662,45.3275,29.5382,12.8000,17.4560,28.2665,33.5518,16.0801,28.4799,16.2064,12.6889,20.1403,13.6185,13.4149,26.3073,20.7700,62.0433,56.7724,54.7249,34.7008,41.0654,71.6660,29.6814,48.1246,50.8290,55.9574,48.6532,18.4648,60.8723,1253.7135,51.9427,64.9901,15.6905,23.4353,36.5594,19.6176,41.0508,46.6122,59.0052,68.8858,39.1413,77.0983,26.9420,26.1112,30.5861,47.8456,27.9037,26.8705,39.7997,33.2169,33.2119,21.1327,61.1205,25.7214,75.8246,43.9000,36.1854,42.1843,19.0997,18.2988,40.9300,31.7105,27.6186,12.8000,16.7031,14.1300,28.2665,45.7900,23.0303,14.1900,25.8138,48.6032,103.7089,20.7519,19.7285,29.7146,35.8324,12.6995,25.2681,11.5072,12.0662,48.6603,6.8736,6.8477,17.4223,35.5031,36.5143,140.1000,16.8391,44.4273,32.0819,54.3219,23.4728,11.8339,56.9219,43.7514,18.6829,47.5649,36.6774,39.8915,23.2202,10.8100,19.3301,31.9514,47.1234,25.1188,61.0360,54.4500,20.9556,15.5700,55.2625,28.8750
2007-07-06,82.4866,23.0833,63.7558,55.4818,81.2533,26.1466,22.6844,8.5578,22.3474,19.1723,81.7773,27.0353,6.7507,12.2876,14.6518,102.8813,50.6240,28.1734,40.6526,24.2027,42.6273,40.6831,37.3335,26.2420,455.6829,25.2336,27.9707,36.3185,30.0652,25.5390,31.1337,12.1351,46.3227,29.7086,13.4500,17.5128,28.6107,33.5826,16.0321,28.2994,16.3374,12.7218,20.1071,13.4465,13.4111,26.3009,20.4100,62.9904,57.5003,54.9418,34.8310,41.2795,71.9511,29.9911,47.9685,50.9367,55.9498,48.4519,18.4481,60.9974,1250.3236,51.5617,65.4731,15.7631,23.5326,36.9665,19.7768,41.1262,46.5895,58.8956,69.1624,39.5804,77.5693,26.8958,26.0110,30.4342,48.0983,28.1657,27.2195,39.6765,33.4956,33.2683,21.4040,61.7320,25.6814,76.2454,44.4416,36.0213,42.3894,19.1249,18.2184,41.0200,31.7755,27.3412,13.4500,16.7323,14.2800,28.6107,45.2000,23.2160,14.3900,25.9589,48.7534,103.9420,20.9653,19.8129,30.0652,35.9863,12.7680,25.5390,11.5989,12.1351,51.6082,6.9158,6.8177,17.5421,35.5696,36.5485,139.9200,17.2752,44.9187,33.0176,54.5620,23.7137,11.9577,57.9450,43.6166,18.6580,47.7887,36.9062,40.1382,22.9045,10.5800,19.2481,32.0781,47.0891,25.1752,61.2478,54.5000,20.7192,15.5100,55.2150,29.0400
2007-07-09,82.4412,23.0062,63.5498,55.6127,80.5018,25.9439,22.3344,8.5312,22.2718,19.0765,80.8249,27.0089,6.5998,12.3723,14.6518,107.8286,49.9859,28.1266,40.4258,24.3923,42.8633,40.4017,37.1962,26.0860,454.8015,25.2034,27.7873,36.3561,30.0130,25.2353,31.0405,12.5830,46.2624,29.6389,13.4200,17.7114,28.6034,33.5903,16.1764,27.8884,16.3810,12.7152,20.1735,13.3636,13.3368,26.3524,19.7900,63.7044,58.6939,56.9825,34.6590,41.8804,71.9592,30.1890,48.1246,51.7068,55.5052,48.4597,18.3477,60.6386,1252.9998,51.2189,65.6730,15.7697,23.5775,36.6287,19.5949,41.4129,46.4915,58.2042,68.4117,39.5139,77.0412,26.6186,25.8954,30.1912,48.9186,28.3913,27.3237,40.1075,33.8092,34.1346,21.4992,61.5695,25.7748,76.8848,44.0278,36.3954,43.0653,18.4342,18.0041,40.7200,31.7690,27.2487,13.4200,16.5066,14.4150,28.6034,44.9600,22.9683,14.5700,26.1435,48.8660,103.7089,21.2396,19.8436,30.0130,35.7834,12.6417,25.2353,11.5072,12.5830,50.5624,6.8714,6.7953,17.5777,35.0451,36.3944,138.4700,16.9246,44.2178,32.3581,53.7799,23.6991,11.7467,57.9060,43.6449,18.6935,47.6660,36.9901,40.1942,22.8554,10.5900,19.1448,32.1852,46.8572,25.1058,61.4760,54.7800,20.5878,15.7200,55.2625,29.5200
