date,INE_volume,pp_volume,INE_price,pp_price
2018-05-28 09:10,5530,15890,458500,45550
2018-05-28 09:15,5404,14768,458900,45480
2018-05-28 09:20,3258,9484,459000,45420
2018-05-28 09:25,3244,6060,458900,45420
2018-05-28 09:30,1094,8576,459200,45395
2018-05-28 09:35,1906,9010,458500,45370
2018-05-28 09:40,1682,6054,458400,45350
2018-05-28 09:45,3430,4764,457000,45335
2018-05-28 09:50,3066,8626,457200,45410
2018-05-28 09:55,1930,5010,457400,45405
2018-05-28 10:00,1784,37860,457300,45210
2018-05-28 10:05,2052,14850,456700,45250
2018-05-28 10:10,1418,9746,457500,45325
2018-05-28 10:15,464,2614,457200,45340
2018-05-28 10:30,840,618,457500,45355
2018-05-28 10:35,902,3222,457600,45290
2018-05-28 10:40,572,2266,457900,45280
2018-05-28 10:45,716,2482,457800,45270
2018-05-28 10:50,516,2714,458000,45300
2018-05-28 10:55,578,1502,457600,45295
2018-05-28 11:00,288,2882,457400,45320
2018-05-28 11:05,366,2396,457400,45320
2018-05-28 11:10,156,1024,457400,45320
2018-05-28 11:15,108,2360,457600,45335
2018-05-28 11:20,166,5260,457600,45315
2018-05-28 11:25,474,2998,457900,45285
2018-05-28 11:30,428,3186,457700,45275
2018-05-28 13:30,210,1014,458000,45290
2018-05-28 13:35,638,4224,458500,45370
2018-05-28 13:40,2258,8830,459200,45415
2018-05-28 13:45,1390,3368,458600,45355
2018-05-28 13:50,428,3688,458900,45365
2018-05-28 13:55,398,2266,458800,45365
2018-05-28 14:00,1032,3140,458100,45350
2018-05-28 14:05,384,3328,458400,45395
2018-05-28 14:10,572,2102,458500,45390
2018-05-28 14:15,1514,1754,458600,45400
2018-05-28 14:20,1598,2728,458800,45340
2018-05-28 14:25,2410,5872,458900,45320
2018-05-28 14:30,2286,3514,460200,45315
2018-05-28 14:35,3200,3162,460500,45320
2018-05-28 14:40,1802,2154,461600,45340
2018-05-28 14:45,5260,2012,462400,45350
2018-05-28 14:50,2318,2540,462200,45340
2018-05-28 14:55,2418,4394,462300,45385
2018-05-28 15:00,1864,7876,462800,45330
2018-05-29 09:00,2104,7366,463400,45435
2018-05-29 09:05,1968,9972,462900,45380
2018-05-29 09:10,1606,4460,462600,45415
2018-05-29 09:15,900,6178,462700,45430
2018-05-29 09:20,708,6816,463200,45465
2018-05-29 09:25,748,7842,462800,45430
2018-05-29 09:30,540,2616,462600,45485
2018-05-29 09:35,652,15434,462800,45550
2018-05-29 09:40,1122,10572,463100,45605
2018-05-29 09:45,888,3952,463300,45590
2018-05-29 09:50,1014,5876,463800,45605
2018-05-29 09:55,4600,9004,464900,45665
2018-05-29 10:00,1744,4044,464500,45615
2018-05-29 10:05,1046,2666,464600,45620
2018-05-29 10:10,560,11750,464700,45630
2018-05-29 10:14,582,1936,464900,45690
2018-05-29 10:30,364,2004,465000,45740
2018-05-29 10:35,2084,7646,465700,45695
2018-05-29 10:40,698,4180,465400,45690
2018-05-29 10:45,1008,2374,465500,45660
2018-05-29 10:50,1864,6118,464700,45640
2018-05-29 10:55,700,3662,464700,45665
2018-05-29 11:00,694,2500,464900,45655
2018-05-29 11:05,536,2276,465100,45700
2018-05-29 11:10,436,3620,465200,45730
2018-05-29 11:15,612,2728,464600,45715
2018-05-29 11:20,390,1506,464800,45680
2018-05-29 11:25,610,4766,464600,45710
2018-05-29 11:29,922,2048,465400,45710
2018-05-29 13:30,494,1258,465200,45750
2018-05-29 13:35,1482,6418,464500,45730
2018-05-29 13:40,1208,4146,464900,45745
2018-05-29 13:45,488,2910,464700,45740
2018-05-29 13:50,532,25834,465000,45950
2018-05-29 13:55,326,24494,464700,46000
2018-05-29 14:00,1138,23748,465400,45995
2018-05-29 14:05,1310,9398,465200,45965
2018-05-29 14:10,1570,6578,465600,46005
2018-05-29 14:15,1944,2916,465400,45990
2018-05-29 14:20,1240,4714,465100,45970
2018-05-29 14:25,710,6478,465000,45955
2018-05-29 14:30,1150,3962,464600,45945
2018-05-29 14:35,1002,4520,464900,45925
2018-05-29 14:40,634,3188,464800,45940
2018-05-29 14:45,3442,2760,464500,45925
2018-05-29 14:50,1224,3566,464400,45890
2018-05-29 14:55,1576,5990,463300,45910
2018-05-29 14:59,1504,4858,463800,45920
2018-05-30 09:00,752,6674,463700,45825
2018-05-30 09:05,1536,18208,462900,45765
2018-05-30 09:10,862,6704,463100,45740
2018-05-30 09:15,1340,6514,462500,45765
2018-05-30 09:20,1880,3318,462300,45790
2018-05-30 09:25,4932,3206,459600,45765
2018-05-30 09:30,4678,3802,459300,45750
2018-05-30 09:35,1200,3646,459600,45730
2018-05-30 09:40,1496,4882,459900,45780
2018-05-30 09:45,2228,3130,459900,45735
2018-05-30 09:50,1282,3764,459900,45805
2018-05-30 09:55,2108,5938,460900,45895
2018-05-30 10:00,1190,7186,460700,45890
2018-05-30 10:05,1790,3400,460400,45945
2018-05-30 10:10,1314,3536,459900,45920
2018-05-30 10:14,460,2174,460200,45910
2018-05-30 10:30,240,1152,460100,45925
2018-05-30 10:35,960,2990,459600,45885
2018-05-30 10:40,998,2148,459900,45885
2018-05-30 10:45,910,4868,460100,45965
2018-05-30 10:50,3540,4716,459800,45925
2018-05-30 10:55,1698,2250,460200,45925
2018-05-30 11:00,280,3498,460300,45925
2018-05-30 11:05,494,1868,459800,45945
2018-05-30 11:10,138,1702,460000,45885
2018-05-30 11:15,310,6762,459800,45815
2018-05-30 11:20,324,2692,460000,45855
2018-05-30 11:25,126,6166,460100,45915
2018-05-30 11:29,574,4336,459900,45945
2018-05-30 13:30,1460,1922,461200,45940
2018-05-30 13:35,2512,2264,461300,45920
2018-05-30 13:40,3412,2202,460700,45930
2018-05-30 13:45,1632,4018,460800,45925
2018-05-30 13:50,1512,3240,461500,45940
2018-05-30 13:55,2744,3118,461200,45890
2018-05-30 14:00,914,2230,461300,45935
2018-05-30 14:05,1376,10912,461600,45970
2018-05-30 14:10,2526,9556,462500,46000
2018-05-30 14:15,2654,13232,463200,45980
2018-05-30 14:20,2852,4148,463300,46035
2018-05-30 14:25,1328,7544,462800,45925
2018-05-30 14:30,1420,7442,463000,45905
2018-05-30 14:35,912,4174,462600,45900
2018-05-30 14:40,800,2770,462500,45925
2018-05-30 14:45,1064,3278,462900,45910
2018-05-30 14:50,2046,2992,462600,45880
2018-05-30 14:55,1542,4400,462000,45860
2018-05-30 15:00,3216,7568,463900,45895
2018-05-31 09:00,1924,13426,473600,46185
2018-05-31 09:05,3600,23622,473200,46110
2018-05-31 09:10,3036,11312,473700,46140
2018-05-31 09:15,1082,15988,473500,46035
2018-05-31 09:20,1096,6396,473500,46050
2018-05-31 09:25,580,4378,473400,46030
2018-05-31 09:30,772,10058,473400,46105
2018-05-31 09:35,714,4354,473600,46120
2018-05-31 09:40,1436,3392,474500,46090
2018-05-31 09:45,3096,2952,474500,46085
2018-05-31 09:50,562,2408,474800,46125
2018-05-31 09:55,1052,1462,474700,46085
2018-05-31 10:00,620,2444,474800,46065
2018-05-31 10:05,1676,1530,475200,46070
2018-05-31 10:10,956,1958,475500,46075
2018-05-31 10:14,1280,1884,475800,46050
2018-05-31 10:30,586,694,475200,46045
2018-05-31 10:35,902,1828,475400,46070
2018-05-31 10:40,488,1312,475500,46075
2018-05-31 10:45,724,6982,475800,45965
2018-05-31 10:50,792,10560,475700,45930
2018-05-31 10:55,1576,7198,476200,46000
2018-05-31 11:00,2004,3606,476300,45990
2018-05-31 11:05,1178,3124,475900,45985
2018-05-31 11:10,1378,2896,475300,46020
2018-05-31 11:15,896,1840,475400,45975
2018-05-31 11:20,470,1188,475300,46020
2018-05-31 11:25,1044,3860,474900,45980
2018-05-31 11:30,1702,3504,473600,45970
2018-05-31 13:30,1108,828,474700,45970
2018-05-31 13:35,2146,2442,473800,45960
2018-05-31 13:40,1182,4310,474600,46030
2018-05-31 13:45,1106,3848,474700,45995
2018-05-31 13:50,558,2270,474600,46035
2018-05-31 13:55,996,3614,474500,45985
2018-05-31 14:00,914,4108,474100,46035
2018-05-31 14:05,2286,4750,474000,45980
2018-05-31 14:10,5556,3750,472800,45960
2018-05-31 14:15,1702,2214,473100,45935
2018-05-31 14:20,1944,4992,473600,45960
2018-05-31 14:25,1482,9294,473100,45900
2018-05-31 14:30,2832,28834,473100,45825
2018-05-31 14:35,1394,5276,472800,45775
2018-05-31 14:40,2168,8336,472600,45745
2018-05-31 14:45,1056,6270,472800,45775
2018-05-31 14:50,1574,3664,472600,45800
2018-05-31 14:55,1810,6728,472800,45865
2018-05-31 15:00,2292,4502,472500,45900
2018-06-01 09:00,762,3784,474200,45865
2018-06-01 09:05,1664,7094,474300,45850
2018-06-01 09:10,656,5854,474700,45920
2018-06-01 09:15,644,3318,474300,45905
2018-06-01 09:20,762,4210,474400,45895
2018-06-01 09:25,678,1638,474300,45825
2018-06-01 09:30,456,3472,474400,45850
2018-06-01 09:35,316,3558,474400,45925
2018-06-01 09:40,566,7986,474300,46035
2018-06-01 09:45,256,7028,474200,46040
2018-06-01 09:50,464,3280,474300,46020
2018-06-01 09:55,490,5870,474200,46065
2018-06-01 10:00,680,3580,473900,46015
2018-06-01 10:05,878,1318,473900,46005
2018-06-01 10:10,306,2476,473900,45965
2018-06-01 10:14,332,3266,473900,45970
2018-06-01 10:30,38,956,473900,45995
2018-06-01 10:35,254,2740,473800,46000
2018-06-01 10:40,110,1088,474000,45990
2018-06-01 10:45,650,1812,474500,46005
2018-06-01 10:50,244,10012,474300,46130
2018-06-01 10:55,216,10794,474000,46065
2018-06-01 11:00,212,45786,474200,46330
2018-06-01 11:05,140,18396,474100,46290
2018-06-01 11:10,182,7338,474100,46275
2018-06-01 11:15,118,10150,474000,46350
2018-06-01 11:20,1784,14308,473600,46390
2018-06-01 11:25,974,23810,472900,46450
2018-06-01 11:29,2374,11082,471900,46395
2018-06-01 13:30,750,3498,471800,46335
2018-06-01 13:35,1284,4936,472600,46350
2018-06-01 13:40,746,6286,472400,46270
2018-06-01 13:45,566,4038,472800,46300
2018-06-01 13:50,968,5784,472600,46250
2018-06-01 13:55,394,3202,472500,46230
2018-06-01 14:00,260,3828,472500,46240
2018-06-01 14:05,1916,3440,473400,46265
2018-06-01 14:10,814,6186,472900,46220
2018-06-01 14:15,418,2034,472900,46260
2018-06-01 14:20,580,3584,472800,46285
2018-06-01 14:25,368,5188,473000,46340
2018-06-01 14:30,1468,2720,473800,46375
2018-06-01 14:35,1424,6002,473700,46380
2018-06-01 14:40,624,2030,473900,46355
2018-06-01 14:45,894,5572,474400,46315
2018-06-01 14:50,1420,2652,474400,46330
2018-06-01 14:55,1602,5350,474700,46390
2018-06-01 15:00,1844,9534,474700,46450
2018-06-04 09:00,1326,7820,468600,46425
2018-06-04 09:05,2132,16304,469600,46395
2018-06-04 09:10,1118,5250,469100,46395
2018-06-04 09:15,772,4770,469400,46420
2018-06-04 09:20,414,7450,469200,46365
2018-06-04 09:25,536,6186,469400,46350
2018-06-04 09:30,1150,3430,469300,46370
2018-06-04 09:35,632,2458,469100,46345
2018-06-04 09:40,984,3068,469500,46345
2018-06-04 09:45,960,4458,469700,46415
2018-06-04 09:50,762,1168,469900,46410
2018-06-04 09:55,644,2352,469700,46340
2018-06-04 10:00,570,2582,469500,46345
2018-06-04 10:05,448,1262,469400,46375
2018-06-04 10:10,518,3002,469500,46405
2018-06-04 10:14,276,1632,469500,46395
2018-06-04 10:30,158,2342,469500,46460
2018-06-04 10:35,688,4402,469200,46355
2018-06-04 10:40,1252,1520,469100,46370
2018-06-04 10:45,1482,1324,469100,46390
2018-06-04 10:50,516,1112,468800,46420
2018-06-04 10:55,644,2394,469100,46395
2018-06-04 11:00,1422,1248,469300,46400
2018-06-04 11:05,308,1256,469300,46385
2018-06-04 11:10,386,1066,469200,46385
2018-06-04 11:15,338,1982,469300,46400
2018-06-04 11:20,1324,9502,468500,46465
2018-06-04 11:25,1140,10478,469000,46575
2018-06-04 11:30,530,5928,469000,46555
2018-06-04 13:30,890,2670,469000,46575
2018-06-04 13:35,936,10258,468800,46520
2018-06-04 13:40,952,8378,469400,46475
2018-06-04 13:45,560,4746,469300,46485
2018-06-04 13:50,402,2974,469300,46460
2018-06-04 13:55,1226,3466,469400,46435
2018-06-04 14:00,954,4248,469000,46410
2018-06-04 14:05,564,2862,469300,46400
2018-06-04 14:10,452,4664,469200,46385
2018-06-04 14:15,876,1870,469500,46410
2018-06-04 14:20,934,2234,469700,46420
2018-06-04 14:25,650,1698,469500,46400
2018-06-04 14:30,532,998,469700,46390
2018-06-04 14:35,452,2488,469700,46420
2018-06-04 14:40,530,2534,469600,46425
2018-06-04 14:45,1280,5514,469900,46400
2018-06-04 14:50,2110,2694,470700,46385
2018-06-04 14:55,1738,9734,470600,46340
2018-06-04 14:59,1646,4840,470900,46420
2018-06-05 09:00,1748,3856,464700,46355
2018-06-05 09:05,2700,7468,465100,46360
2018-06-05 09:10,1060,13784,465200,46330
2018-06-05 09:15,982,4224,465300,46320
2018-06-05 09:20,570,2622,465000,46355
2018-06-05 09:25,586,6898,465300,46305
2018-06-05 09:30,746,5038,464600,46365
2018-06-05 09:35,1056,1846,465000,46330
2018-06-05 09:40,978,15250,465500,46500
2018-06-05 09:45,796,10086,465400,46480
2018-06-05 09:50,774,2302,464900,46460
2018-06-05 09:55,574,4058,464500,46410
2018-06-05 10:00,500,6152,464600,46375
2018-06-05 10:05,896,5760,464200,46280
2018-06-05 10:10,914,6286,464700,46310
2018-06-05 10:15,230,3148,464700,46290
2018-06-05 10:30,132,2790,464600,46245
2018-06-05 10:35,1298,20378,464100,46210
2018-06-05 10:40,828,6122,464500,46165
2018-06-05 10:45,736,5974,464700,46215
2018-06-05 10:50,962,2832,464900,46265
2018-06-05 10:55,702,2850,464500,46215
2018-06-05 11:00,334,2616,464400,46255
2018-06-05 11:05,412,2728,464400,46310
2018-06-05 11:10,260,2886,464500,46315
2018-06-05 11:15,170,1612,464600,46310
2018-06-05 11:20,900,1592,464100,46300
2018-06-05 11:25,538,6098,464500,46385
2018-06-05 11:29,684,8782,464500,46445
2018-06-05 13:30,234,2446,464300,46435
2018-06-05 13:35,756,4216,464100,46425
2018-06-05 13:40,1918,3008,464100,46450
2018-06-05 13:45,972,5710,463900,46405
2018-06-05 13:50,698,2512,463900,46405
2018-06-05 13:55,1836,4272,464000,46460
2018-06-05 14:00,586,8754,464200,46455
2018-06-05 14:05,1032,2482,464300,46445
2018-06-05 14:10,802,3642,464300,46475
2018-06-05 14:15,906,11136,464200,46450
2018-06-05 14:20,434,5106,464200,46405
2018-06-05 14:25,414,1728,464200,46440
2018-06-05 14:30,368,1420,464200,46440
2018-06-05 14:35,2284,2180,464700,46465
2018-06-05 14:40,1656,2290,465200,46435
2018-06-05 14:45,964,2354,464800,46465
2018-06-05 14:50,938,6142,465000,46465
2018-06-05 14:55,1206,4030,465200,46450
2018-06-05 15:00,2956,4878,466200,46460
2018-06-06 09:00,1540,15162,464000,46640
2018-06-06 09:05,3524,16656,464600,46600
2018-06-06 09:10,1036,8248,464700,46480
2018-06-06 09:15,1984,7286,464000,46445
2018-06-06 09:20,1168,7906,463300,46415
2018-06-06 09:25,596,3176,464000,46390
2018-06-06 09:30,986,2856,464400,46425
2018-06-06 09:35,1196,6852,463900,46395
2018-06-06 09:40,996,1412,463600,46410
2018-06-06 09:45,432,2172,463700,46450
2018-06-06 09:50,406,2272,463900,46435
2018-06-06 09:55,460,1206,464000,46445
2018-06-06 10:00,776,1098,464300,46435
2018-06-06 10:05,546,2506,464100,46480
2018-06-06 10:10,260,2494,463800,46485
2018-06-06 10:14,168,982,464000,46480
2018-06-06 10:30,210,990,464300,46495
2018-06-06 10:35,266,4662,463900,46450
2018-06-06 10:40,514,2914,463500,46435
2018-06-06 10:45,320,1862,463800,46485
2018-06-06 10:50,258,7144,463700,46525
2018-06-06 10:55,396,3640,464000,46560
2018-06-06 11:00,142,7586,463900,46575
2018-06-06 11:05,170,6644,463800,46545
2018-06-06 11:10,470,3136,464000,46540
2018-06-06 11:15,438,9820,464000,46450
2018-06-06 11:20,470,2250,464300,46500
2018-06-06 11:25,868,1172,464300,46450
2018-06-06 11:29,474,2990,464200,46455
