date,ppdce_price,ldce_price,ppdec_volume,ldce_volume
2015/12/7 10:10,7395,5671,5176,13992
2015/12/7 10:15,7400,5686,6222,16334
2015/12/7 10:35,7395,5666,6976,22224
2015/12/7 10:40,7395,5662,5952,14688
2015/12/7 10:45,7395,5673,6568,23016
2015/12/7 10:50,7400,5679,6326,14622
2015/12/7 10:55,7420,5682,27672,19122
2015/12/7 11:00,7425,5673,20930,30070
2015/12/7 11:05,7415,5670,8534,12078
2015/12/7 11:10,7415,5679,14576,34614
2015/12/7 11:15,7435,5710,18030,57680
2015/12/7 11:20,7450,5712,12866,39942
2015/12/7 11:25,7435,5697,13294,20572
2015/12/7 11:30,7455,5704,10886,25366
2015/12/7 13:35,7450,5721,22202,38528
2015/12/7 13:40,7460,5727,19386,37516
2015/12/7 13:45,7450,5719,14846,31288
2015/12/7 13:50,7450,5713,6686,24376
2015/12/7 13:55,7445,5716,6868,24016
2015/12/7 14:00,7450,5718,2434,10824
2015/12/7 14:05,7430,5701,20112,31002
2015/12/7 14:10,7430,5705,12480,19422
2015/12/7 14:15,7435,5703,9604,15934
2015/12/7 14:20,7430,5715,5870,16902
2015/12/7 14:25,7445,5717,14916,19334
2015/12/7 14:30,7435,5702,7178,20284
2015/12/7 14:35,7455,5706,11230,29234
2015/12/7 14:40,7450,5716,14016,23478
2015/12/7 14:45,7445,5707,10048,19766
2015/12/7 14:50,7460,5710,7264,13990
2015/12/7 14:55,7470,5709,19158,16534
2015/12/7 15:00,7470,5710,23770,42520
2015/12/8 9:00,7350,5584,2378,2868
2015/12/8 9:05,7335,5598,74224,141590
2015/12/8 9:10,7290,5595,67572,62088
2015/12/8 9:15,7285,5586,35464,27596
2015/12/8 9:20,7265,5562,44846,65466
2015/12/8 9:25,7220,5526,73196,91558
2015/12/8 9:30,7210,5511,35064,64882
2015/12/8 9:35,7195,5489,46966,99226
2015/12/8 9:40,7205,5496,18342,48168
2015/12/8 9:45,7200,5489,15466,30436
2015/12/8 9:50,7185,5488,35586,29442
2015/12/8 9:55,7180,5484,15584,31866
2015/12/8 10:00,7155,5468,30552,37606
2015/12/8 10:05,7165,5469,26526,32740
2015/12/8 10:10,7150,5441,24956,95634
2015/12/8 10:15,7145,5439,23466,41226
2015/12/8 10:35,7145,5435,12558,29728
2015/12/8 10:40,7150,5429,14074,26742
2015/12/8 10:45,7170,5440,26368,26786
2015/12/8 10:50,7190,5453,24298,45500
2015/12/8 10:55,7175,5453,19566,20960
2015/12/8 11:00,7170,5447,10182,17254
2015/12/8 11:05,7185,5448,8726,17732
2015/12/8 11:10,7175,5449,8190,9732
2015/12/8 11:15,7185,5455,4774,12706
2015/12/8 11:20,7175,5449,5516,9286
2015/12/8 11:25,7175,5451,2778,6012
2015/12/8 11:30,7165,5450,7726,10092
2015/12/8 13:35,7095,5410,46110,68848
2015/12/8 13:40,7105,5409,25112,37040
2015/12/8 13:45,7100,5406,26926,22140
2015/12/8 13:50,7130,5417,22490,25342
2015/12/8 13:55,7135,5421,9212,10062
2015/12/8 14:00,7140,5421,10410,13548
2015/12/8 14:05,7145,5425,8580,10846
2015/12/8 14:10,7135,5419,7374,13508
2015/12/8 14:15,7140,5417,6962,11842
2015/12/8 14:20,7100,5405,27196,34074
2015/12/8 14:25,7135,5413,26820,17760
2015/12/8 14:30,7115,5410,14584,13174
2015/12/8 14:35,7120,5405,7486,10720
2015/12/8 14:40,7130,5410,6782,12606
2015/12/8 14:45,7100,5400,26244,42132
2015/12/8 14:50,7120,5400,27264,3708
2015/12/8 14:55,7115,5400,11674,1380
2015/12/8 15:00,7145,5400,36430,3832
2015/12/9 9:00,7210,5424,2348,1714
2015/12/9 9:05,7215,5440,59682,97586
2015/12/9 9:10,7220,5454,39182,61236
2015/12/9 9:15,7225,5452,25840,50660
2015/12/9 9:20,7250,5464,34814,43330
2015/12/9 9:25,7240,5452,28074,40002
2015/12/9 9:30,7235,5442,19080,39362
2015/12/9 9:35,7240,5451,12490,21556
2015/12/9 9:40,7240,5447,6620,16988
2015/12/9 9:45,7235,5448,6298,23012
2015/12/9 9:50,7230,5432,11802,43566
2015/12/9 9:55,7225,5432,6898,25366
2015/12/9 10:00,7240,5444,8338,24508
2015/12/9 10:05,7235,5447,9928,23424
2015/12/9 10:10,7225,5443,6068,17810
2015/12/9 10:15,7235,5453,4816,12954
2015/12/9 10:35,7235,5451,5590,22578
2015/12/9 10:40,7245,5452,2578,8648
2015/12/9 10:45,7245,5453,8404,12814
2015/12/9 10:50,7250,5457,4986,19900
2015/12/9 10:55,7240,5448,13884,28984
2015/12/9 11:00,7240,5437,6958,32842
2015/12/9 11:05,7245,5444,4272,24692
2015/12/9 11:10,7250,5448,7170,15844
2015/12/9 11:15,7240,5445,9198,14298
2015/12/9 11:20,7245,5445,4614,16034
2015/12/9 11:25,7240,5444,3026,9296
2015/12/9 11:30,7250,5452,4798,14896
2015/12/9 13:35,7250,5457,9518,20170
2015/12/9 13:40,7260,5457,11140,16598
2015/12/9 13:45,7250,5449,12676,17990
2015/12/9 13:50,7255,5451,9412,13126
2015/12/9 13:55,7265,5454,18752,22234
2015/12/9 14:00,7255,5433,11198,25922
2015/12/9 14:05,7250,5408,19826,78600
2015/12/9 14:10,7250,5411,10104,39964
2015/12/9 14:15,7250,5413,13144,25756
2015/12/9 14:20,7235,5393,10480,58640
2015/12/9 14:25,7245,5395,18332,47142
2015/12/9 14:30,7240,5395,9932,20904
2015/12/9 14:35,7250,5401,10562,24472
2015/12/9 14:40,7270,5425,25854,80438
2015/12/9 14:45,7265,5420,7492,22392
2015/12/9 14:50,7285,5428,17186,27066
2015/12/9 14:55,7280,5427,16848,20736
2015/12/9 15:00,7295,5447,33158,54316
2015/12/10 9:00,7260,5420,1278,1628
2015/12/10 9:05,7250,5404,41354,78830
2015/12/10 9:10,7280,5404,37580,55526
2015/12/10 9:15,7270,5397,25490,34082
2015/12/10 9:20,7260,5369,21034,76828
2015/12/10 9:25,7260,5379,15536,40254
2015/12/10 9:30,7245,5380,21096,35912
2015/12/10 9:35,7245,5377,13562,31016
2015/12/10 9:40,7275,5411,30218,62620
2015/12/10 9:45,7280,5427,22650,60440
2015/12/10 9:50,7280,5433,16702,57358
2015/12/10 9:55,7300,5440,37048,41088
2015/12/10 10:00,7360,5489,76460,156474
2015/12/10 10:05,7360,5478,60166,58750
2015/12/10 10:10,7365,5474,20894,47020
2015/12/10 10:15,7370,5470,23930,38706
2015/12/10 10:35,7365,5465,19756,27756
2015/12/10 10:40,7365,5469,16140,24304
2015/12/10 10:45,7355,5461,15338,27792
2015/12/10 10:50,7345,5460,9450,15104
2015/12/10 10:55,7360,5467,10544,14120
2015/12/10 11:00,7365,5472,6990,16898
2015/12/10 11:05,7375,5468,32004,23542
2015/12/10 11:10,7355,5461,15490,24520
2015/12/10 11:15,7345,5454,17484,22304
2015/12/10 11:20,7345,5454,7112,15160
2015/12/10 11:25,7350,5457,8464,17522
2015/12/10 11:30,7355,5456,4402,13604
2015/12/10 13:35,7335,5445,21848,28916
2015/12/10 13:40,7335,5444,13392,18076
2015/12/10 13:45,7340,5456,10578,19054
2015/12/10 13:50,7345,5447,9206,15926
2015/12/10 13:55,7345,5452,6848,12946
2015/12/10 14:00,7360,5464,17654,28962
2015/12/10 14:05,7360,5464,5316,15964
2015/12/10 14:10,7355,5459,4422,16948
2015/12/10 14:15,7370,5469,18558,22138
2015/12/10 14:20,7405,5483,34168,37958
2015/12/10 14:25,7390,5473,24402,35922
2015/12/10 14:30,7365,5459,18700,30288
2015/12/10 14:35,7385,5464,13910,21412
2015/12/10 14:40,7380,5454,9640,23428
2015/12/10 14:45,7380,5464,14412,33980
2015/12/10 14:50,7415,5475,32584,24044
2015/12/10 14:55,7410,5477,16256,37116
2015/12/10 15:00,7420,5466,43892,46878
2015/12/11 9:00,7395,5446,1426,982
2015/12/11 9:05,7390,5467,60980,78180
2015/12/11 9:10,7385,5471,31718,42644
2015/12/11 9:15,7390,5466,18888,44278
2015/12/11 9:20,7405,5483,36450,51778
2015/12/11 9:25,7365,5459,37246,51710
2015/12/11 9:30,7365,5455,20110,32558
2015/12/11 9:35,7370,5455,18094,53204
2015/12/11 9:40,7375,5452,4316,24212
2015/12/11 9:45,7360,5453,15214,20318
2015/12/11 9:50,7375,5461,8712,30762
2015/12/11 9:55,7365,5450,7184,27792
2015/12/11 10:00,7345,5437,16038,38516
2015/12/11 10:05,7360,5445,15512,28468
2015/12/11 10:10,7355,5447,9018,21228
2015/12/11 10:15,7355,5447,3866,13554
2015/12/11 10:35,7360,5446,7262,18994
2015/12/11 10:40,7370,5451,6468,12608
2015/12/11 10:45,7370,5440,9650,18824
2015/12/11 10:50,7350,5425,26198,75682
2015/12/11 10:55,7350,5419,7082,29686
2015/12/11 11:00,7345,5422,10838,32044
2015/12/11 11:05,7340,5421,16078,21952
2015/12/11 11:10,7335,5414,9946,18310
2015/12/11 11:15,7325,5423,14846,15032
2015/12/11 11:20,7355,5442,22494,60040
2015/12/11 11:25,7350,5440,15106,37752
2015/12/11 11:30,7360,5460,9204,31526
2015/12/11 13:35,7385,5465,23722,45924
2015/12/11 13:40,7375,5463,11088,20744
2015/12/11 13:45,7390,5473,19888,43070
2015/12/11 13:50,7395,5474,11422,20430
2015/12/11 13:55,7395,5465,20292,26808
2015/12/11 14:00,7395,5467,8800,20510
2015/12/11 14:05,7395,5467,7382,14066
2015/12/11 14:10,7400,5470,7738,21608
2015/12/11 14:15,7400,5473,7364,21288
2015/12/11 14:20,7395,5470,16402,22888
2015/12/11 14:25,7395,5470,13008,15388
2015/12/11 14:30,7415,5472,16512,20054
2015/12/11 14:35,7425,5472,13996,12644
2015/12/11 14:40,7410,5463,14960,49872
2015/12/11 14:45,7425,5473,13084,22328
2015/12/11 14:50,7445,5477,27986,26414
2015/12/11 14:55,7440,5471,19110,37470
2015/12/11 15:00,7470,5481,42196,39450
2015/12/14 9:00,7390,5420,2026,2926
2015/12/14 9:05,7380,5384,70154,122712
2015/12/14 9:10,7365,5383,39894,66264
2015/12/14 9:15,7355,5380,29980,35206
2015/12/14 9:20,7360,5371,24240,71278
2015/12/14 9:25,7425,5466,45122,131708
2015/12/14 9:30,7415,5444,25036,68090
2015/12/14 9:35,7420,5438,10078,40002
2015/12/14 9:40,7440,5451,19522,39808
2015/12/14 9:45,7445,5449,22200,26376
2015/12/14 9:50,7440,5444,21376,30190
2015/12/14 9:55,7440,5449,10992,13934
2015/12/14 10:00,7440,5450,10170,16062
2015/12/14 10:05,7430,5444,11604,17164
2015/12/14 10:10,7455,5464,12482,39160
2015/12/14 10:15,7450,5476,20252,63530
2015/12/14 10:35,7470,5524,19420,115542
2015/12/14 10:40,7465,5500,25784,92682
2015/12/14 10:45,7455,5501,11738,44148
2015/12/14 10:50,7455,5502,11702,26498
2015/12/14 10:55,7455,5502,9118,16620
2015/12/14 11:00,7465,5510,7720,20138
2015/12/14 11:05,7445,5490,18264,41156
2015/12/14 11:10,7440,5490,13838,24534
2015/12/14 11:15,7445,5500,9634,17098
2015/12/14 11:20,7430,5496,7754,15680
2015/12/14 11:25,7435,5498,6114,9704
2015/12/14 11:30,7445,5508,7282,24036
2015/12/14 13:35,7440,5506,6996,20532
2015/12/14 13:40,7430,5495,6696,15110
2015/12/14 13:45,7420,5488,8296,18324
2015/12/14 13:50,7435,5493,9120,16020
2015/12/14 13:55,7440,5497,4568,9242
2015/12/14 14:00,7450,5503,11168,17596
2015/12/14 14:05,7445,5497,11222,16726
2015/12/14 14:10,7445,5495,7148,13036
2015/12/14 14:15,7455,5504,4820,18434
2015/12/14 14:20,7460,5503,17802,25864
2015/12/14 14:25,7490,5515,34730,44086
2015/12/14 14:30,7495,5509,30864,38284
2015/12/14 14:35,7500,5515,15184,38666
2015/12/14 14:40,7515,5520,31608,46326
2015/12/14 14:45,7520,5528,24956,48256
2015/12/14 14:50,7515,5529,12498,40256
2015/12/14 14:55,7520,5534,21484,44200
2015/12/14 15:00,7525,5521,36662,59808
2015/12/15 9:00,7555,5560,2856,2434
2015/12/15 9:05,7540,5592,50074,107296
2015/12/15 9:10,7570,5576,52444,79688
2015/12/15 9:15,7555,5570,31796,42822
2015/12/15 9:20,7535,5565,32576,44626
2015/12/15 9:25,7535,5580,18912,29368
2015/12/15 9:30,7550,5595,21526,74260
2015/12/15 9:35,7535,5584,17276,32132
2015/12/15 9:40,7535,5586,8030,23430
2015/12/15 9:45,7535,5579,5360,19664
2015/12/15 9:50,7525,5568,13694,24136
2015/12/15 9:55,7525,5569,7252,19376
2015/12/15 10:00,7525,5575,4468,14392
2015/12/15 10:05,7530,5571,5816,14562
2015/12/15 10:10,7530,5567,3284,7770
2015/12/15 10:15,7530,5571,4040,12990
2015/12/15 10:35,7550,5582,15246,27810
2015/12/15 10:40,7540,5575,3358,15842
2015/12/15 10:45,7535,5575,5278,8778
2015/12/15 10:50,7540,5572,4732,10292
2015/12/15 10:55,7545,5579,11796,27460
2015/12/15 11:00,7515,5560,19364,42418
2015/12/15 11:05,7500,5544,29356,53620
2015/12/15 11:10,7495,5538,13714,30716
2015/12/15 11:15,7485,5530,21136,33652
2015/12/15 11:20,7480,5535,13668,24446
2015/12/15 11:25,7470,5534,17596,15904
2015/12/15 11:30,7475,5541,17280,20368
2015/12/15 13:35,7480,5537,13082,21552
2015/12/15 13:40,7465,5533,15300,11942
2015/12/15 13:45,7455,5511,34424,54614
2015/12/15 13:50,7440,5505,17132,31774
2015/12/15 13:55,7450,5512,16136,21184
2015/12/15 14:00,7450,5507,8734,12316
2015/12/15 14:05,7455,5510,5308,13844
2015/12/15 14:10,7455,5512,16292,13530
2015/12/15 14:15,7460,5519,9498,22582
2015/12/15 14:20,7450,5508,11622,31300
2015/12/15 14:25,7455,5511,13386,13886
2015/12/15 14:30,7450,5507,8914,16394
2015/12/15 14:35,7455,5519,8828,16150
2015/12/15 14:40,7435,5516,30628,19464
2015/12/15 14:45,7450,5521,14810,22858
2015/12/15 14:50,7440,5519,16582,39604
2015/12/15 14:55,7425,5514,18280,23322
2015/12/15 15:00,7455,5523,23720,38982
2015/12/16 9:00,7465,5519,456,1382
2015/12/16 9:05,7435,5521,39502,74748
2015/12/16 9:10,7435,5522,21974,66600
2015/12/16 9:15,7405,5531,40024,68720
2015/12/16 9:20,7410,5514,29650,45908
2015/12/16 9:25,7410,5524,19230,32138
2015/12/16 9:30,7440,5544,37598,71848
2015/12/16 9:35,7445,5544,14086,31044
2015/12/16 9:40,7440,5549,6382,17380
2015/12/16 9:45,7435,5545,8716,16886
2015/12/16 9:50,7465,5556,25676,30174
2015/12/16 9:55,7460,5549,13206,26032
2015/12/16 10:00,7470,5550,13640,13874
2015/12/16 10:05,7470,5546,20544,29900
2015/12/16 10:10,7460,5541,6202,13210
2015/12/16 10:15,7465,5531,19362,40760
2015/12/16 10:35,7470,5530,7126,21098
2015/12/16 10:40,7470,5534,4672,12210
2015/12/16 10:45,7470,5534,2780,8560
2015/12/16 10:50,7470,5536,9170,28972
2015/12/16 10:55,7470,5531,7744,22640
2015/12/16 11:00,7480,5543,19564,25986
2015/12/16 11:05,7485,5547,6790,15174
2015/12/16 11:10,7480,5538,7362,14858
2015/12/16 11:15,7480,5540,2504,8226
2015/12/16 11:20,7480,5543,2914,6240
2015/12/16 11:25,7480,5541,4354,9354
2015/12/16 11:30,7480,5542,12428,15980
2015/12/16 13:35,7460,5539,16740,14602
2015/12/16 13:40,7460,5538,16114,21152
2015/12/16 13:45,7470,5542,6478,10470
2015/12/16 13:50,7465,5542,3708,7844
2015/12/16 13:55,7475,5546,9908,24098
2015/12/16 14:00,7480,5559,9560,31480
2015/12/16 14:05,7465,5547,12888,39746
2015/12/16 14:10,7450,5539,17392,35174
2015/12/16 14:15,7450,5539,5000,12234
2015/12/16 14:20,7445,5538,11962,21436
2015/12/16 14:25,7465,5545,8074,17430
2015/12/16 14:30,7465,5545,6812,9482
2015/12/16 14:35,7485,5555,17942,28494
2015/12/16 14:40,7500,5552,37466,28124
2015/12/16 14:45,7505,5555,22218,35468
2015/12/16 14:50,7505,5549,18160,30006
2015/12/16 14:55,7510,5546,10040,15794
2015/12/16 15:00,7505,5540,24846,48630
2015/12/17 9:00,7475,5521,1266,1778
2015/12/17 9:05,7475,5526,67884,89684
2015/12/17 9:10,7535,5577,65170,99172
2015/12/17 9:15,7565,5593,67846,85198
2015/12/17 9:20,7555,5587,28060,49994
2015/12/17 9:25,7550,5589,21882,33806
2015/12/17 9:30,7560,5598,12282,27990
2015/12/17 9:35,7545,5588,25586,65204
2015/12/17 9:40,7540,5589,14884,29406
2015/12/17 9:45,7550,5589,8418,28768
2015/12/17 9:50,7540,5587,8862,14380
2015/12/17 9:55,7545,5587,7574,16774
2015/12/17 10:00,7565,5595,25406,24728
2015/12/17 10:05,7565,5590,19200,18622
2015/12/17 10:10,7570,5588,66582,31792
2015/12/17 10:15,7575,5594,10764,12356
2015/12/17 10:35,7565,5592,14428,17328
2015/12/17 10:40,7565,5595,9446,13162
2015/12/17 10:45,7565,5596,9864,21134
2015/12/17 10:50,7565,5594,7194,13950
2015/12/17 10:55,7575,5596,5374,10028
2015/12/17 11:00,7570,5596,6208,19658
2015/12/17 11:05,7570,5600,7692,9286
2015/12/17 11:10,7585,5615,9096,25600
2015/12/17 11:15,7560,5599,15544,55958
2015/12/17 11:20,7545,5590,21772,36736
2015/12/17 11:25,7550,5595,24610,34136
2015/12/17 11:30,7555,5598,8846,16614
2015/12/17 13:35,7545,5587,9048,22928
2015/12/17 13:40,7520,5562,26116,71176
2015/12/17 13:45,7505,5552,22848,59522
2015/12/17 13:50,7490,5545,35974,48978
2015/12/17 13:55,7495,5552,32676,37102
2015/12/17 14:00,7485,5548,20666,26158
2015/12/17 14:05,7490,5551,9886,14736
2015/12/17 14:10,7475,5547,11222,15774
2015/12/17 14:15,7485,5543,8194,17824
2015/12/17 14:20,7495,5548,10322,13400
2015/12/17 14:25,7495,5547,8436,27568
2015/12/17 14:30,7490,5544,13474,12452
2015/12/17 14:35,7485,5545,15216,21836
2015/12/17 14:40,7475,5536,8348,23152
2015/12/17 14:45,7490,5544,11004,29096
2015/12/17 14:50,7480,5540,7844,15508
2015/12/17 14:55,7450,5528,33490,32998
2015/12/17 15:00,7465,5529,31532,40268
2015/12/18 9:00,7430,5512,1306,1080
2015/12/18 9:05,7450,5490,39952,85618
2015/12/18 9:10,7465,5518,29058,68566
2015/12/18 9:15,7475,5518,26348,27880
2015/12/18 9:20,7470,5519,18012,22928
2015/12/18 9:25,7480,5528,11916,18242
2015/12/18 9:30,7510,5532,43584,33746
2015/12/18 9:35,7505,5529,26200,25330
2015/12/18 9:40,7500,5531,17880,14428
2015/12/18 9:45,7505,5530,3588,7650
2015/12/18 9:50,7505,5532,3876,6334
2015/12/18 9:55,7500,5531,12130,8244
2015/12/18 10:00,7490,5523,7542,23170
2015/12/18 10:05,7500,5528,5792,10184
2015/12/18 10:10,7505,5520,8688,17232
2015/12/18 10:15,7490,5509,19434,37254
2015/12/18 10:35,7490,5511,8906,22656
2015/12/18 10:40,7470,5495,22430,49904
2015/12/18 10:45,7480,5498,13904,33996
2015/12/18 10:50,7480,5482,14486,59040
2015/12/18 10:55,7505,5484,30478,77442
2015/12/18 11:00,7545,5508,64006,95516
2015/12/18 11:05,7540,5510,21510,42542
2015/12/18 11:10,7540,5505,8124,16986
2015/12/18 11:15,7530,5496,13860,29870
2015/12/18 11:20,7540,5500,10626,18872
2015/12/18 11:25,7535,5501,15890,19480
2015/12/18 11:30,7520,5496,16376,18734
2015/12/18 13:35,7540,5514,16822,31528
2015/12/18 13:40,7535,5520,10368,42860
2015/12/18 13:45,7555,5536,18812,34342
2015/12/18 13:50,7560,5553,21658,70844
2015/12/18 13:55,7550,5543,13488,42550
2015/12/18 14:00,7570,5542,41510,33484
2015/12/18 14:05,7585,5548,22020,18680
2015/12/18 14:10,7605,5552,77694,44800
2015/12/18 14:15,7605,5542,28236,35390
2015/12/18 14:20,7615,5552,22652,20842
2015/12/18 14:25,7605,5549,9178,12490
2015/12/18 14:30,7610,5550,8554,15176
2015/12/18 14:35,7610,5549,14558,24906
2015/12/18 14:40,7615,5556,13516,30294
2015/12/18 14:45,7620,5567,31950,53804
2015/12/18 14:50,7630,5566,24160,25944
2015/12/18 14:55,7635,5556,32448,46822
2015/12/18 15:00,7650,5565,44188,47708
2015/12/21 9:00,7640,5575,1766,1594
2015/12/21 9:05,7615,5574,66498,97422
2015/12/21 9:10,7610,5574,36752,70374
2015/12/21 9:15,7610,5569,22064,32158
2015/12/21 9:20,7590,5560,31504,29370
2015/12/21 9:25,7600,5566,18546,20508
2015/12/21 9:30,7600,5560,18544,20950
2015/12/21 9:35,7595,5561,12410,33606
2015/12/21 9:40,7605,5570,5160,12394
2015/12/21 9:45,7610,5590,17106,71088
2015/12/21 9:50,7605,5593,13130,51374
2015/12/21 9:55,7610,5592,8752,16636
2015/12/21 10:00,7620,5586,18830,29706
2015/12/21 10:05,7605,5582,23468,25628
2015/12/21 10:10,7595,5581,11886,19348
2015/12/21 10:15,7600,5580,5864,13266
2015/12/21 10:35,7605,5584,9498,13684
2015/12/21 10:40,7600,5588,5054,13290
2015/12/21 10:45,7620,5591,9594,18328
2015/12/21 10:50,7620,5597,14536,22156
2015/12/21 10:55,7645,5616,31372,70802
2015/12/21 11:00,7640,5616,17152,41018
2015/12/21 11:05,7645,5612,11642,21060
2015/12/21 11:10,7650,5637,18014,50986
2015/12/21 11:15,7645,5646,14754,46590
2015/12/21 11:20,7600,5628,33156,68168
2015/12/21 11:25,7595,5626,28006,24950
2015/12/21 11:30,7610,5643,17244,23962
2015/12/21 13:35,7630,5637,17688,34606
2015/12/21 13:40,7640,5661,12528,32788
2015/12/21 13:45,7640,5659,11458,31868
2015/12/21 13:50,7650,5668,20416,34392
2015/12/21 13:55,7675,5679,35024,56284
2015/12/21 14:00,7665,5686,19476,42982
2015/12/21 14:05,7675,5685,15628,25136
2015/12/21 14:10,7695,5697,30540,32716
2015/12/21 14:15,7665,5685,30742,46990
2015/12/21 14:20,7670,5671,11294,36354
2015/12/21 14:25,7675,5682,8116,19886
2015/12/21 14:30,7680,5682,7566,10046
2015/12/21 14:35,7665,5667,15656,37726
2015/12/21 14:40,7685,5690,9460,25870
2015/12/21 14:45,7685,5691,17804,37552
2015/12/21 14:50,7700,5702,21800,32256
2015/12/21 14:55,7690,5705,28078,37412
2015/12/21 15:00,7710,5717,35272,61918
2015/12/22 9:00,7710,5708,2640,858
2015/12/22 9:05,7700,5714,41762,85454
2015/12/22 9:10,7695,5716,15462,38740
2015/12/22 9:15,7700,5737,27014,66798
2015/12/22 9:20,7725,5741,26592,49360
2015/12/22 9:25,7725,5739,43296,52184
2015/12/22 9:30,7735,5741,28282,37398
2015/12/22 9:35,7760,5761,31672,60374
2015/12/22 9:40,7710,5758,28638,41678
2015/12/22 9:45,7700,5737,26768,54028
2015/12/22 9:50,7720,5745,18034,36654
2015/12/22 9:55,7740,5762,24116,49934
2015/12/22 10:00,7735,5753,18884,35132
2015/12/22 10:05,7720,5732,21088,57682
2015/12/22 10:10,7725,5733,11542,25400
2015/12/22 10:15,7735,5747,8502,20166
2015/12/22 10:35,7740,5746,10340,23384
2015/12/22 10:40,7735,5737,3712,12124
2015/12/22 10:45,7735,5733,6274,20648
2015/12/22 10:50,7740,5740,17674,23528
2015/12/22 10:55,7740,5742,7008,16036
2015/12/22 11:00,7730,5735,13256,17112
2015/12/22 11:05,7720,5723,18392,33608
2015/12/22 11:10,7720,5725,14038,27366
2015/12/22 11:15,7720,5723,4434,11992
2015/12/22 11:20,7715,5725,21476,23254
2015/12/22 11:25,7740,5734,24276,27314
2015/12/22 11:30,7745,5741,11890,20410
2015/12/22 13:35,7770,5755,26858,26772
2015/12/22 13:40,7770,5757,15964,32776
2015/12/22 13:45,7765,5757,16142,25586
2015/12/22 13:50,7765,5753,10106,16442
2015/12/22 13:55,7760,5756,11496,20026
2015/12/22 14:00,7760,5758,6020,23128
2015/12/22 14:05,7740,5737,25156,47806
2015/12/22 14:10,7750,5736,14920,35112
2015/12/22 14:15,7780,5757,24840,38404
2015/12/22 14:20,7775,5752,15016,22196
2015/12/22 14:25,7775,5755,13888,18182
2015/12/22 14:30,7780,5764,10598,16630
2015/12/22 14:35,7795,5762,23730,26474
2015/12/22 14:40,7795,5761,23234,29680
2015/12/22 14:45,7790,5764,29334,49478
2015/12/22 14:50,7790,5765,18470,21112
2015/12/22 14:55,7805,5769,23090,21234
2015/12/22 15:00,7820,5794,49940,71214
2015/12/23 9:00,7805,5782,1022,956
2015/12/23 9:05,7765,5770,56196,75598
2015/12/23 9:10,7765,5757,57364,61212
2015/12/23 9:15,7750,5746,35934,49464
2015/12/23 9:20,7730,5725,50356,66030
2015/12/23 9:25,7755,5731,39572,43314
2015/12/23 9:30,7755,5730,17048,28720
2015/12/23 9:35,7750,5729,11416,31276
2015/12/23 9:40,7750,5729,8236,15584
2015/12/23 9:45,7745,5716,16310,33414
2015/12/23 9:50,7760,5723,10800,25554
2015/12/23 9:55,7755,5721,12140,16848
2015/12/23 10:00,7745,5711,11036,30476
2015/12/23 10:05,7735,5699,19736,59840
2015/12/23 10:10,7710,5686,35784,55282
2015/12/23 10:15,7720,5686,13864,28924
2015/12/23 10:35,7725,5693,16122,32488
2015/12/23 10:40,7730,5688,8138,17750
2015/12/23 10:45,7745,5703,13130,26678
2015/12/23 10:50,7740,5694,7876,24914
2015/12/23 10:55,7750,5701,9086,18738
2015/12/23 11:00,7750,5707,11628,45512
2015/12/23 11:05,7750,5710,9814,20476
2015/12/23 11:10,7760,5714,13662,25998
2015/12/23 11:15,7760,5717,24090,33416
2015/12/23 11:20,7755,5708,11302,18226
2015/12/23 11:25,7755,5714,5098,18036
2015/12/23 11:30,7775,5740,25316,42982
2015/12/23 13:35,7790,5741,27670,46378
2015/12/23 13:40,7810,5746,38404,45248
2015/12/23 13:45,7805,5744,17902,28368
2015/12/23 13:50,7810,5746,15220,20896
2015/12/23 13:55,7820,5756,22268,33946
2015/12/23 14:00,7820,5753,21296,25076
2015/12/23 14:05,7835,5759,52754,30460
2015/12/23 14:10,7835,5764,10276,29704
2015/12/23 14:15,7855,5769,27096,49452
2015/12/23 14:20,7855,5765,33504,35874
2015/12/23 14:25,7855,5774,23488,40444
2015/12/23 14:30,7855,5771,15328,19456
2015/12/23 14:35,7845,5765,17412,25228
2015/12/23 14:40,7860,5767,13124,30174
2015/12/23 14:45,7865,5777,12392,31308
2015/12/23 14:50,7855,5769,12720,23414
2015/12/23 14:55,7850,5770,22588,19778
2015/12/23 15:00,7865,5766,43496,60930
2015/12/24 9:00,7885,5801,2828,1626
2015/12/24 9:05,7840,5805,78134,97634
2015/12/24 9:10,7885,5848,53364,109238
2015/12/24 9:15,7890,5869,35284,74332
2015/12/24 9:20,7875,5865,30612,51952
2015/12/24 9:25,7870,5864,18092,46040
2015/12/24 9:30,7880,5873,17810,46472
2015/12/24 9:35,7870,5875,13148,50974
2015/12/24 9:40,7855,5863,27844,39342
2015/12/24 9:45,7865,5871,22732,24412
2015/12/24 9:50,7875,5865,16164,51764
2015/12/24 9:55,7895,5881,33116,60380
2015/12/24 10:00,7905,5890,27284,55052
2015/12/24 10:05,7870,5876,28886,60316
2015/12/24 10:10,7860,5879,16466,29452
2015/12/24 10:15,7860,5873,10232,34150
2015/12/24 10:35,7865,5863,16842,36440
2015/12/24 10:40,7860,5849,13898,37480
2015/12/24 10:45,7865,5848,16244,47936
2015/12/24 10:50,7855,5842,21080,35508
2015/12/24 10:55,7860,5853,14852,36354
2015/12/24 11:00,7860,5864,21590,48084
2015/12/24 11:05,7880,5875,13850,43570
